archive_id,version,date,branch,source_type,source_root_id,relative_path,filename,file_size_bytes,sha256,availability_status,integrity_status,duplicate_group,probable_architecture_era,milestone_selected
BLU-HIST-0160,v0.14.0,2026-04-18,release,archive_file,dad_kernel_root,Release/!Archives/v0.14.x/2026-04-18_2238_Blu_v0.14.0_Alpha_Baseline_Phase_5.zip,2026-04-18_2238_Blu_v0.14.0_Alpha_Baseline_Phase_5.zip,81247,dc2e36172988fcb0ee480cfd38d74720cdc063635f8806b851ee2b25770b2684,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0161,v0.14.0,2026-04-18,release,archive_file,dad_kernel_root,Release/!Archives/v0.14.x/2026-04-18_2326_Blu_v0.14.0_Alpha_Baseline_Phase_6.zip,2026-04-18_2326_Blu_v0.14.0_Alpha_Baseline_Phase_6.zip,82595,db0b45ab80da0de2a6f1d68580bf8668e665e79f6bb0486a5443bd66fa03cfce,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0162,v0.14.0,2026-04-18,release,archive_file,dad_kernel_root,Release/!Archives/v0.14.x/2026-04-18_2334_Blu_v0.14.0_Alpha_Baseline_Phase_7.zip,2026-04-18_2334_Blu_v0.14.0_Alpha_Baseline_Phase_7.zip,81108,802141cf3186ca31daa4523b0d9a0c850f7c72d151c1996882752aaf35c542ee,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0163,v0.15.0,2026-04-19,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-04-19_2243_Blu_v0.15.0_Baseline.zip,2026-04-19_2243_Blu_v0.15.0_Baseline.zip,76332,fae5b4771ddbba4b7ac76f00205d783bcd2434ee0ce66f65e7d51eedfefdcc69,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0164,v0.15.0,2026-04-20,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-04-20_1419_Blu_v0.15.0_Baseline.zip,2026-04-20_1419_Blu_v0.15.0_Baseline.zip,78912,07c37edfd87747abd5ab01316b3a0e647830bdbdda14d07ea955fb27993a45db,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0165,v0.15.0,2026-04-21,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-04-21_1913_Blu_v0.15.0_Baseline.zip,2026-04-21_1913_Blu_v0.15.0_Baseline.zip,79640,d7d4e45164d6e0639d87d511ef535a20c8fe848a7d0628629d230aba2c7673d0,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0166,v0.15.0,2026-04-21,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-04-21_2305_Blu_v0.15.0_Baseline.zip,2026-04-21_2305_Blu_v0.15.0_Baseline.zip,79738,337d47ab51360eb200c10a1e0044a77fcf8b5ceb9c3a18374fe5db0c0cb95750,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0167,v0.15.0,2026-04-21,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-04-21_2359_Blu_v0.15.0_Baseline.zip,2026-04-21_2359_Blu_v0.15.0_Baseline.zip,79751,5602f1a2caf54e3cdf0657fd24acdf0081a7a6500d95a2cca9cec224ab2a3e90,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0168,v0.15.0,2026-04-28,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-04-28_1135_Blu_v0.15.0_Baseline.zip,2026-04-28_1135_Blu_v0.15.0_Baseline.zip,81277,44dfd04428d7913c6ca806e703bfd86bf3d6797072d3fa9e63666d037df11f44,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0169,v0.15.0,2026-04-30,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-04-30_0150_Blu_v0.15.0_Baseline.zip,2026-04-30_0150_Blu_v0.15.0_Baseline.zip,86093,8dd27cebf03714eb63a399b1d266d483c7c53b5c70e56fcbf5787fd827ae8777,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0170,v0.15.1,2026-05-01,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-05-01_1900_Blu_v0.15.1_Baseline.zip,2026-05-01_1900_Blu_v0.15.1_Baseline.zip,83413,d408b49ccdc86a3e10f2a35f9a9695ddbdf6688c5047497114cf71047a5a4ba1,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0171,v0.15.2,2026-05-02,release,archive_file,dad_kernel_root,Release/!Archives/v0.15.x/2026-05-02_1333_Blu_v0.15.2_Baseline.zip,2026-05-02_1333_Blu_v0.15.2_Baseline.zip,102865,f11cfa6ddc242e210499f8b8b3b96443726629d6ac14fb8040326238230a16ae,available,readable,,preview_modular_kernel_era,False
BLU-HIST-0172,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1621_Blu_v0.16.0_DevBuild_rX.zip,2026-05-03_1621_Blu_v0.16.0_DevBuild_rX.zip,127895,1344008d8939e7a4d162ce63aba33a6c22a86d62326ea1734a81df48fa0ae706,available,readable,,mega_exec_era,False
BLU-HIST-0173,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1625_Blu_v0.16.0_DevBuild_r0.zip,2026-05-03_1625_Blu_v0.16.0_DevBuild_r0.zip,132009,ef585d2a09e9a31892750f33c2cf82d993e7eeece8fc86eb70d6e5f2537bf08e,available,readable,,mega_exec_era,False
BLU-HIST-0174,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1628_Blu_v0.16.0_DevBuild_r1.zip,2026-05-03_1628_Blu_v0.16.0_DevBuild_r1.zip,132842,fbda8b8a5735323778d4c84c7e76c859f746786de7e051250c104e2132cdd907,available,readable,,mega_exec_era,False
BLU-HIST-0175,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1651_Blu_v0.16.0_DevBuild_r2.zip,2026-05-03_1651_Blu_v0.16.0_DevBuild_r2.zip,133572,5755c0049a512fc199d11654b45f3dea7e5130b11f132a297ecdc23604c24fdb,available,readable,,mega_exec_era,False
BLU-HIST-0176,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1702_Blu_v0.16.0_DevBuild_r3.zip,2026-05-03_1702_Blu_v0.16.0_DevBuild_r3.zip,134367,95a57b8fd95df8e725b31d8fb31c79831bae5314ea2afcedb0d47bf12b1ba51c,available,readable,,mega_exec_era,False
BLU-HIST-0177,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1706_Blu_v0.16.0_DevBuild_r3.zip,2026-05-03_1706_Blu_v0.16.0_DevBuild_r3.zip,129906,7320dbe6668007b3a6fca22765c8d175d3329a6de4bd722289be401e6af2daec,available,readable,,mega_exec_era,False
BLU-HIST-0178,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1823_Blu_v0.16.0_DevBuild_r4.zip,2026-05-03_1823_Blu_v0.16.0_DevBuild_r4.zip,132229,ce54ae53cb5473cc71a149688f569dda7c939d86c2691b8a8bd3c13264bda009,available,readable,,mega_exec_era,False
BLU-HIST-0179,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_1900_Blu_v0.16.0_DevBuild_r8.zip,2026-05-03_1900_Blu_v0.16.0_DevBuild_r8.zip,132566,023e9957f826a130df719f502f2845216f15430d55d6cebd8cbc6b5ca1559997,available,readable,,mega_exec_era,False
BLU-HIST-0180,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_2029_Blu_v0.16.0_DevBuild_r9.zip,2026-05-03_2029_Blu_v0.16.0_DevBuild_r9.zip,135165,174440bef8700fc4caf8c9f578649dca0f03a5ab0de69accb81c7c31b2772eba,available,readable,,mega_exec_era,False
BLU-HIST-0181,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_2109_Blu_v0.16.0_DevBuild_r9.1.zip,2026-05-03_2109_Blu_v0.16.0_DevBuild_r9.1.zip,136727,eac9b8a40afe50178f9effdc6291f94eb7625c946df238bcd909fcc88a552759,available,readable,,mega_exec_era,False
BLU-HIST-0182,v0.16.0,2026-05-03,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-03_2213_Blu_v0.16.0_DevBuild_r9.2.zip,2026-05-03_2213_Blu_v0.16.0_DevBuild_r9.2.zip,137426,03119c557c9f64d5434cf7e470c01a8c6a9007a816ba6ac4eba359ee2d587185,available,readable,,mega_exec_era,False
BLU-HIST-0183,v0.16.0,2026-05-04,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-04_0744_Blu_v0.16.0_DevBuild_r9.3.2.zip,2026-05-04_0744_Blu_v0.16.0_DevBuild_r9.3.2.zip,145736,42ca3bae13397b02bbfa32baef14ad209349171f79b07d6d9cf3a5368d237345,available,readable,,mega_exec_era,False
BLU-HIST-0184,v0.16.0,2026-05-04,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-04_1028_Blu_v0.16.0_DevBuild_r9.3.3.zip,2026-05-04_1028_Blu_v0.16.0_DevBuild_r9.3.3.zip,147922,146fa9392fba406dd18f80b4a91b88696b23231bf702e8ca9836d9822d6357f5,available,readable,,mega_exec_era,False
BLU-HIST-0185,v0.16.0,2026-05-04,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-04_2312_Blu_v0.16.0_DevBuild_r9.3.9.zip,2026-05-04_2312_Blu_v0.16.0_DevBuild_r9.3.9.zip,150657,865a9fee4dcf18a039b1d0178ea7b45cb8b88313a7996ff320e0d47063f7bd97,available,readable,,mega_exec_era,False
BLU-HIST-0186,v0.16.0,2026-05-05,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-05_0015_Blu_v0.16.0_DevBuild_r9.3.11.zip,2026-05-05_0015_Blu_v0.16.0_DevBuild_r9.3.11.zip,159067,795baedb6b1771b864f6d7eb163b1de06df95772cad2e67fb502cdaeb63a3cbe,available,readable,,mega_exec_era,False
BLU-HIST-0187,v0.16.0,2026-05-05,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-05_2249_Blu_v0.16.0_DevBuild_r9.3.12.zip,2026-05-05_2249_Blu_v0.16.0_DevBuild_r9.3.12.zip,154965,ab6fa4b52f591fe6eae1940bf7cf6eded44aa51c83d6bfd2c80b60f365b10c60,available,readable,,mega_exec_era,False
BLU-HIST-0188,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0006_Blu_v0.16.0_DevBuild_r9.3.17_simcode_export.zip,2026-05-06_0006_Blu_v0.16.0_DevBuild_r9.3.17_simcode_export.zip,168149,4129a3cf1266393891d482564a274f77dd96471fc8263ffa600b80a875314b2c,available,readable,,mega_exec_era,False
BLU-HIST-0189,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0023_Blu_v0.16.0_DevBuild_r9.3.23_mood_selector_smart_fix.zip,2026-05-06_0023_Blu_v0.16.0_DevBuild_r9.3.23_mood_selector_smart_fix.zip,179378,489262e330dfbe14e50957e62577ee677d631fc0c3facc38bcc2c998d4a07856,available,readable,,mega_exec_era,False
BLU-HIST-0190,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0024_Blu_v0.16.0_DevBuild_r9.3.24_full_diag_board.zip,2026-05-06_0024_Blu_v0.16.0_DevBuild_r9.3.24_full_diag_board.zip,183526,a9da04f4ffbfb355cd37c99aba4676511933cb8b62467a002e2511b170ec6ffd,available,readable,,mega_exec_era,False
BLU-HIST-0191,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0025_Blu_v0.16.0_DevBuild_r9.3.25_adapter_registry_pack.zip,2026-05-06_0025_Blu_v0.16.0_DevBuild_r9.3.25_adapter_registry_pack.zip,187165,d7811173209c74a04f2fbd637cd64d9b166fcb985ace12d6e83b9e0142b161b2,available,readable,,mega_exec_era,False
BLU-HIST-0192,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0026_Blu_v0.16.0_DevBuild_r9.3.26_greeting_exec_preview_gate_probe_pack.zip,2026-05-06_0026_Blu_v0.16.0_DevBuild_r9.3.26_greeting_exec_preview_gate_probe_pack.zip,184057,84966414c2554b3ddef02435c28593af27cbeecac849e8a451d6b5f868dea983,available,readable,,mega_exec_era,False
BLU-HIST-0193,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0028_Blu_v0.16.0_DevBuild_r9.3.26_calli_auth_identity_binding_review_patch.zip,2026-05-06_0028_Blu_v0.16.0_DevBuild_r9.3.26_calli_auth_identity_binding_review_patch.zip,191175,e3d1d42319aad05c587b4480fb9a3989a298f3b0a999e829033253e27d6fa0fb,available,readable,,mega_exec_era,False
BLU-HIST-0194,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0029_Blu_v0.16.0_DevBuild_r9.3.29_mood_humor_containment_fix.zip,2026-05-06_0029_Blu_v0.16.0_DevBuild_r9.3.29_mood_humor_containment_fix.zip,194398,d1e460aaddd7592fc1b3497803774ad4d7acb1084ae20f2a8e8676526835abab,available,readable,,mega_exec_era,False
BLU-HIST-0195,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0030_Blu_v0.16.0_DevBuild_r9.3.30_devmode_live_diag_board.zip,2026-05-06_0030_Blu_v0.16.0_DevBuild_r9.3.30_devmode_live_diag_board.zip,198626,2d9fed0e590056f1125765dc4b79f6ddd8cd24e3fbec4b22779b2f090d0a7f68,available,readable,,mega_exec_era,True
BLU-HIST-0196,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0035_Blu_v0.16.0_DevBuild_r9.3.35_programs_runtimegate_alignment.zip,2026-05-06_0035_Blu_v0.16.0_DevBuild_r9.3.35_programs_runtimegate_alignment.zip,144898,70a9c445b220d0f52383236b34fee793eb53a07a7273cf615342d6d7cc54bf32,available,readable,,mega_exec_era,False
BLU-HIST-0197,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0036b_Blu_v0.16.0_DevBuild_r9.3.36b_commands_help_surface_alignment.zip,2026-05-06_0036b_Blu_v0.16.0_DevBuild_r9.3.36b_commands_help_surface_alignment.zip,146309,c0b0ecf9067bcfc0eb1e49a6f301dbdb8adb15d2f61fefbc1fa984080a8b40f3,available,readable,,mega_exec_era,False
BLU-HIST-0198,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0037_Blu_v0.16.0_DevBuild_r9.3.37_execlib_runtimegate_alignment.zip,2026-05-06_0037_Blu_v0.16.0_DevBuild_r9.3.37_execlib_runtimegate_alignment.zip,147697,53e2f9a75cd44def744e6972cd85735d93b092d8ba6614f129a7439f023a87e7,available,readable,,mega_exec_era,False
BLU-HIST-0199,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0038_Blu_v0.16.0_DevBuild_r9.3.38_mood_execution_owner_binding.zip,2026-05-06_0038_Blu_v0.16.0_DevBuild_r9.3.38_mood_execution_owner_binding.zip,148881,dd7f93bf1bd37e830955b705a1c939e459e5bdacfdaf5644328f59c0996173a7,available,readable,,mega_exec_era,False
BLU-HIST-0200,v0.16.0,2026-05-06,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-06_0039_Blu_v0.16.0_DevBuild_r9.3.39_mood_stack_hard_rewrite.zip,2026-05-06_0039_Blu_v0.16.0_DevBuild_r9.3.39_mood_stack_hard_rewrite.zip,150823,e44c35cd0f86c9f97444be99627647452ba12000bbe53a0ec5ef612022106696,available,readable,,mega_exec_era,False
BLU-HIST-0201,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0.16.0_DevBuild_r9.3.43.zip,2026-05-07_1554_Blu_v0.16.0_DevBuild_r9.3.43.zip,144216,25da8da62f3719a2a0addc9636a095f2cca0ac4e9c27227673e04da49c2489b0,available,readable,,mega_exec_era,False
BLU-HIST-0202,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3.43.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3.43.zip,144863,c75add104c8e72a0a492f076002ed0e544ee8a5d6c7cd86a4c3e064281141e47,available,readable,,mega_exec_era,False
BLU-HIST-0203,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3.44.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3.44.zip,135284,8abc0807cc1f342aabb108e79bb69bee9271af9626677a1058d500075e63afcd,available,readable,,mega_exec_era,False
BLU-HIST-0204,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3.44_devmode_fix.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3.44_devmode_fix.zip,514031,1644d12197fe4aae86ece3501289dd6298f778559a1b99139422d1c427b5c34a,available,readable,,mega_exec_era,False
BLU-HIST-0205,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED.zip,158124,02cf65e61f836a28083a880e971c1d786020fe244e2f388270da950aa162b69b,available,readable,DUP-001,mega_exec_era,False
BLU-HIST-0206,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu.zip,151673,4c9106319c4fd30f44c1d9ec8eba5ec5464db7d12f8cda84ed59b810d7eb411d,available,readable,,mega_exec_era,False
BLU-HIST-0207,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree.zip,155663,69b0af025e285a22bae513548828e92f594906f98fe86481f0a954102fcdfeaf,available,readable,,mega_exec_era,False
BLU-HIST-0208,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree_commands.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree_commands.zip,157162,a33d805e9d9ee7a816ef9fc7eadf0e56cd0a9968af7d90c17a8b0b53a1fa48c1,available,readable,,mega_exec_era,False
BLU-HIST-0209,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree_commands_instructions_cleanup.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree_commands_instructions_cleanup.zip,157281,7e256eedaf29ae49395a3dfa6d993f4e30cb1742d62e25a762ce8b29a54e237a,available,readable,,mega_exec_era,False
BLU-HIST-0210,v0.16.0,2026-05-07,release,archive_file,dad_kernel_root,Release/!Archives/v0.16.x/2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree_commands_instructions_cleanup_datenorm.zip,2026-05-07_1554_Blu_v0_16_0_DevBuild_r9_3_43_PATCHED_memory_mmu_statetree_commands_instructions_cleanup_datenorm.zip,158124,02cf65e61f836a28083a880e971c1d786020fe244e2f388270da950aa162b69b,available,readable,DUP-001,mega_exec_era,False
BLU-HIST-0211,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R1.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R1.zip,134444,8c907b8ab8792e11d8776c59e13759610546c120438a3a58297112a40a0b05e4,available,readable,,mega_exec_to_compact_transition_era,True
BLU-HIST-0212,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R2.1.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R2.1.zip,42572,447cb4312dabfd09a90e9eb6c4daf97334c714be9c23a2f424f56116e91fb745,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0213,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R2.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R2.zip,41307,b33abd4ca78eda4bbad11849eda54f6fba33654880aee4547c192d1af62a58ea,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0214,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R3.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R3.zip,43663,9bda2e528f9e24b94c1444a86ae8e74def8de18003e13546f2b291563e740c47,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0215,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R3_1.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R3_1.zip,44179,6258ebf315cdb2d22df6757ce06df56732b72d2a7f2d9cf427a0e7f83603c172,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0216,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R4.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R4.zip,46873,b5f82f1c5bca0f4968b60d9498abdc4db8ca9b058bdf83bfdf1155b8f5ea29ea,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0217,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R4_1.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R4_1.zip,47564,8b18b50a87be1d60ae8127695f9ed02f9e0772b471be2e7e481b192890d3fab6,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0218,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R4_2.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R4_2.zip,47950,984ea68aa073abb596b2378244cef6a928ed96b0b963d189c7f71e3a635fc57f,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0219,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R4_4.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R4_4.zip,53744,493728305564342fef37cdba8e61bbe8862ea7b473d373d31f3638da31d6b8c5,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0220,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R4_5.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R4_5.zip,51716,1fe8bfb3b260b4c918e45d90e71353333104e0e40d51be70e56e5d1752949bf2,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0221,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R4_6.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R4_6.zip,52538,64b96717830e0ae2f56426057d6825a5e0e8106e5ff36bf825808840de89c3d1,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0222,v0.20.0,2026-05-08,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-08_0000_Blu_v0.20.0_Alpha_R4_7.zip,2026-05-08_0000_Blu_v0.20.0_Alpha_R4_7.zip,60753,2938971420fabb98cffe4b21095adf3ce6755c1cd29631f493f3f760aac9a14a,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0223,v0.20.0,2026-05-09,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-09_Blu_v0.20.0_Alpha_R4_7_AUTH_FIX_PATCHED_KERNEL.zip,2026-05-09_Blu_v0.20.0_Alpha_R4_7_AUTH_FIX_PATCHED_KERNEL.zip,62061,cea6fb95bfe79089c80e7f0976889fd385501bc01f1d4332c4ed2e0b37c6049e,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0224,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_10_0.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_10_0.zip,78034,e53ff1a5313c870f82b15bfa04eed54661d4e88e54ac1f1ac3598610f7c8efa8,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0225,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_11_0.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_11_0.zip,82187,113ca2b3490af31578b51a9c310395e73ab96885ed53c8a21dd4da7ed8e1da29,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0226,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_8.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_8.zip,64133,805347bb7f1d044c8f6efd44b8ed5759b5dbd605bef51a1d4f433b5bb51d3a68,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0227,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_8_MMU.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_8_MMU.zip,70412,1a322e95e12ddefa8023912fc36942326671d1a5a3fc8c1ad4ab483280bc62ae,available,readable,,mega_exec_to_compact_transition_era,False
BLU-HIST-0228,v0.20.0,2026-05-10,release,archive_file,dad_kernel_root,Release/!Archives/v0.20.x/2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_0_memory_alpha.zip,2026-05-10_0000_Blu_v0.20.0_Alpha_R4_9_0_memory_alpha.zip,71396,61af6af85cd97c86604f805ad3f2f517c1c8da12d7db6d99b6b6037981cbf7b7,available,readable,,mega_exec_to_compact_transition_era,False
